dataset,nr_instances,log_nr_instances,nr_features,log_nr_features,nr_classes,nr_numerical_features,nr_categorical_features,ratio_num_cat,class_entropy,missing_val,ratio_missing_val,max_prob,min_prob,mean_prob,std_dev,dataset_ratio,symbols_sum,symbols_mean,symbols_std_dev,skew_min,skew_max,skew_mean,skew_std_dev,kurtosis_min,kurtosis_max,kurtosis_mean,kurtosis_std_dev,accuracy,Algorithm,AlgorithmId,Order,label,y2,y3
68-sensor_readings_24.csv,5456,8.6044712,24,3.17805383,4,24,0,0,1.188492851,0,0,0.404142229,0.060117302,0.25,0.17086824,0.004398827,0,0,0,0.017559119,3.829088465,1.521839097,1.06290718,-1.60422485,14.33534545,2.365552669,4.557816813,0.958067457,DecisionTreeClassifier,2,2,1,1,1
68-sensor_readings_24.csv,5456,8.6044712,24,3.17805383,4,24,0,0,1.188492851,0,0,0.404142229,0.060117302,0.25,0.17086824,0.004398827,0,0,0,0.017559119,3.829088465,1.521839097,1.06290718,-1.60422485,14.33534545,2.365552669,4.557816813,0.820419325,MultilayerPerceptronClassifier,3,3,1,1,1
68-sensor_readings_24.csv,5456,8.6044712,24,3.17805383,4,24,0,0,1.188492851,0,0,0.404142229,0.060117302,0.25,0.17086824,0.004398827,0,0,0,0.017559119,3.829088465,1.521839097,1.06290718,-1.60422485,14.33534545,2.365552669,4.557816813,0,LinearSVC,4,9,0,0,0
68-sensor_readings_24.csv,5456,8.6044712,24,3.17805383,4,24,0,0,1.188492851,0,0,0.404142229,0.060117302,0.25,0.17086824,0.004398827,0,0,0,0.017559119,3.829088465,1.521839097,1.06290718,-1.60422485,14.33534545,2.365552669,4.557816813,0.584837545,NaiveBayes,5,6,0,0,0
68-sensor_readings_24.csv,5456,8.6044712,24,3.17805383,4,24,0,0,1.188492851,0,0,0.404142229,0.060117302,0.25,0.17086824,0.004398827,0,0,0,0.017559119,3.829088465,1.521839097,1.06290718,-1.60422485,14.33534545,2.365552669,4.557816813,0,GBTClassifier,6,8,0,0,0
68-sensor_readings_24.csv,5456,8.6044712,24,3.17805383,4,24,0,0,1.188492851,0,0,0.404142229,0.060117302,0.25,0.17086824,0.004398827,0,0,0,0.017559119,3.829088465,1.521839097,1.06290718,-1.60422485,14.33534545,2.365552669,4.557816813,0.632634458,LDA,7,5,0,0,0
68-sensor_readings_24.csv,5456,8.6044712,24,3.17805383,4,24,0,0,1.188492851,0,0,0.404142229,0.060117302,0.25,0.17086824,0.004398827,0,0,0,0.017559119,3.829088465,1.521839097,1.06290718,-1.60422485,14.33534545,2.365552669,4.557816813,0.740200547,QDA,8,4,0,0,0
69-waveform.csv,5000,8.517193191,21,3.044522438,3,21,0,0,1.098532046,0,0,0.3392,0.3294,0.333333333,0.005178159,0.0042,0,0,0,-0.243572276,0.299761192,0.07513151,0.153723879,-0.672123767,0.110308179,-0.352100293,0.240490981,0.821392533,RandomForestClassifier,0,4,1,0,0
69-waveform.csv,5000,8.517193191,21,3.044522438,3,21,0,0,1.098532046,0,0,0.3392,0.3294,0.333333333,0.005178159,0.0042,0,0,0,-0.243572276,0.299761192,0.07513151,0.153723879,-0.672123767,0.110308179,-0.352100293,0.240490981,0.775983855,LogisticRegression,1,6,0,0,0
69-waveform.csv,5000,8.517193191,21,3.044522438,3,21,0,0,1.098532046,0,0,0.3392,0.3294,0.333333333,0.005178159,0.0042,0,0,0,-0.243572276,0.299761192,0.07513151,0.153723879,-0.672123767,0.110308179,-0.352100293,0.240490981,0.747729566,DecisionTreeClassifier,2,7,0,0,0
69-waveform.csv,5000,8.517193191,21,3.044522438,3,21,0,0,1.098532046,0,0,0.3392,0.3294,0.333333333,0.005178159,0.0042,0,0,0,-0.243572276,0.299761192,0.07513151,0.153723879,-0.672123767,0.110308179,-0.352100293,0.240490981,0.858728557,MultilayerPerceptronClassifier,3,1,1,1,1
69-waveform.csv,5000,8.517193191,21,3.044522438,3,21,0,0,1.098532046,0,0,0.3392,0.3294,0.333333333,0.005178159,0.0042,0,0,0,-0.243572276,0.299761192,0.07513151,0.153723879,-0.672123767,0.110308179,-0.352100293,0.240490981,0,LinearSVC,4,9,0,0,0
69-waveform.csv,5000,8.517193191,21,3.044522438,3,21,0,0,1.098532046,0,0,0.3392,0.3294,0.333333333,0.005178159,0.0042,0,0,0,-0.243572276,0.299761192,0.07513151,0.153723879,-0.672123767,0.110308179,-0.352100293,0.240490981,0.8,NaiveBayes,5,5,0,0,0
69-waveform.csv,5000,8.517193191,21,3.044522438,3,21,0,0,1.098532046,0,0,0.3392,0.3294,0.333333333,0.005178159,0.0042,0,0,0,-0.243572276,0.299761192,0.07513151,0.153723879,-0.672123767,0.110308179,-0.352100293,0.240490981,0,GBTClassifier,6,8,0,0,0
69-waveform.csv,5000,8.517193191,21,3.044522438,3,21,0,0,1.098532046,0,0,0.3392,0.3294,0.333333333,0.005178159,0.0042,0,0,0,-0.243572276,0.299761192,0.07513151,0.153723879,-0.672123767,0.110308179,-0.352100293,0.240490981,0.84863774,LDA,7,2,1,1,1
69-waveform.csv,5000,8.517193191,21,3.044522438,3,21,0,0,1.098532046,0,0,0.3392,0.3294,0.333333333,0.005178159,0.0042,0,0,0,-0.243572276,0.299761192,0.07513151,0.153723879,-0.672123767,0.110308179,-0.352100293,0.240490981,0.847628658,QDA,8,3,1,1,1
70-madelon.csv,2000,7.60090246,500,6.214608098,2,495,5,0.01010101,0.693147181,0,0,0.5,0.5,0.5,0,0.25,4762521,0,0,-0.134559634,0.180052365,0.031377897,0.060868982,-0.966362166,0.82965866,0.079226324,0.2060628,0.610810811,RandomForestClassifier,0,3,0,1,0
70-madelon.csv,2000,7.60090246,500,6.214608098,2,495,5,0.01010101,0.693147181,0,0,0.5,0.5,0.5,0,0.25,4762521,0,0,-0.134559634,0.180052365,0.031377897,0.060868982,-0.966362166,0.82965866,0.079226324,0.2060628,0.475675676,LogisticRegression,1,9,0,0,0
70-madelon.csv,2000,7.60090246,500,6.214608098,2,495,5,0.01010101,0.693147181,0,0,0.5,0.5,0.5,0,0.25,4762521,0,0,-0.134559634,0.180052365,0.031377897,0.060868982,-0.966362166,0.82965866,0.079226324,0.2060628,0.743243243,DecisionTreeClassifier,2,2,1,1,1
70-madelon.csv,2000,7.60090246,500,6.214608098,2,495,5,0.01010101,0.693147181,0,0,0.5,0.5,0.5,0,0.25,4762521,0,0,-0.134559634,0.180052365,0.031377897,0.060868982,-0.966362166,0.82965866,0.079226324,0.2060628,0.535135135,MultilayerPerceptronClassifier,3,7,0,0,0
70-madelon.csv,2000,7.60090246,500,6.214608098,2,495,5,0.01010101,0.693147181,0,0,0.5,0.5,0.5,0,0.25,4762521,0,0,-0.134559634,0.180052365,0.031377897,0.060868982,-0.966362166,0.82965866,0.079226324,0.2060628,0.537837838,LinearSVC,4,6,0,0,0
70-madelon.csv,2000,7.60090246,500,6.214608098,2,495,5,0.01010101,0.693147181,0,0,0.5,0.5,0.5,0,0.25,4762521,0,0,-0.134559634,0.180052365,0.031377897,0.060868982,-0.966362166,0.82965866,0.079226324,0.2060628,0.57038835,NaiveBayes,5,4,0,0,0
70-madelon.csv,2000,7.60090246,500,6.214608098,2,495,5,0.01010101,0.693147181,0,0,0.5,0.5,0.5,0,0.25,4762521,0,0,-0.134559634,0.180052365,0.031377897,0.060868982,-0.966362166,0.82965866,0.079226324,0.2060628,0.754054054,GBTClassifier,6,1,1,1,1
70-madelon.csv,2000,7.60090246,500,6.214608098,2,495,5,0.01010101,0.693147181,0,0,0.5,0.5,0.5,0,0.25,4762521,0,0,-0.134559634,0.180052365,0.031377897,0.060868982,-0.966362166,0.82965866,0.079226324,0.2060628,0.545945946,LDA,7,5,0,0,0
70-madelon.csv,2000,7.60090246,500,6.214608098,2,495,5,0.01010101,0.693147181,0,0,0.5,0.5,0.5,0,0.25,4762521,0,0,-0.134559634,0.180052365,0.031377897,0.060868982,-0.966362166,0.82965866,0.079226324,0.2060628,0.532432432,QDA,8,8,0,0,0
71-c2k_data_comma.csv,3942,8.279443488,96,4.564348191,3,85,11,0.129411765,1.098045998,3942,1,0.346524607,0.319127347,0.333333333,0.013726788,0.02435312,65550,0,0,-0.701285175,35.15847573,3.094614252,5.877942059,-1.719695071,1522.240451,60.28837974,248.8462286,1,RandomForestClassifier,0,1,1,1,1
71-c2k_data_comma.csv,3942,8.279443488,96,4.564348191,3,85,11,0.129411765,1.098045998,3942,1,0.346524607,0.319127347,0.333333333,0.013726788,0.02435312,65550,0,0,-0.701285175,35.15847573,3.094614252,5.877942059,-1.719695071,1522.240451,60.28837974,248.8462286,0.320802005,LogisticRegression,1,7,0,0,0
71-c2k_data_comma.csv,3942,8.279443488,96,4.564348191,3,85,11,0.129411765,1.098045998,3942,1,0.346524607,0.319127347,0.333333333,0.013726788,0.02435312,65550,0,0,-0.701285175,35.15847573,3.094614252,5.877942059,-1.719695071,1522.240451,60.28837974,248.8462286,0.997493734,DecisionTreeClassifier,2,2,1,1,1
71-c2k_data_comma.csv,3942,8.279443488,96,4.564348191,3,85,11,0.129411765,1.098045998,3942,1,0.346524607,0.319127347,0.333333333,0.013726788,0.02435312,65550,0,0,-0.701285175,35.15847573,3.094614252,5.877942059,-1.719695071,1522.240451,60.28837974,248.8462286,0.872180451,MultilayerPerceptronClassifier,3,4,1,0,0
71-c2k_data_comma.csv,3942,8.279443488,96,4.564348191,3,85,11,0.129411765,1.098045998,3942,1,0.346524607,0.319127347,0.333333333,0.013726788,0.02435312,65550,0,0,-0.701285175,35.15847573,3.094614252,5.877942059,-1.719695071,1522.240451,60.28837974,248.8462286,0,LinearSVC,4,9,0,0,0
71-c2k_data_comma.csv,3942,8.279443488,96,4.564348191,3,85,11,0.129411765,1.098045998,3942,1,0.346524607,0.319127347,0.333333333,0.013726788,0.02435312,65550,0,0,-0.701285175,35.15847573,3.094614252,5.877942059,-1.719695071,1522.240451,60.28837974,248.8462286,0.579896907,NaiveBayes,5,5,0,0,0
71-c2k_data_comma.csv,3942,8.279443488,96,4.564348191,3,85,11,0.129411765,1.098045998,3942,1,0.346524607,0.319127347,0.333333333,0.013726788,0.02435312,65550,0,0,-0.701285175,35.15847573,3.094614252,5.877942059,-1.719695071,1522.240451,60.28837974,248.8462286,0,GBTClassifier,6,8,0,0,0
71-c2k_data_comma.csv,3942,8.279443488,96,4.564348191,3,85,11,0.129411765,1.098045998,3942,1,0.346524607,0.319127347,0.333333333,0.013726788,0.02435312,65550,0,0,-0.701285175,35.15847573,3.094614252,5.877942059,-1.719695071,1522.240451,60.28837974,248.8462286,0.988721805,LDA,7,3,1,1,1
71-c2k_data_comma.csv,3942,8.279443488,96,4.564348191,3,85,11,0.129411765,1.098045998,3942,1,0.346524607,0.319127347,0.333333333,0.013726788,0.02435312,65550,0,0,-0.701285175,35.15847573,3.094614252,5.877942059,-1.719695071,1522.240451,60.28837974,248.8462286,0.320802005,QDA,8,6,0,0,0
72-USPS.csv,7292,8.894533136,256,5.545177444,10,256,0,0,2.269537792,0,0,0.163878223,0.074328031,0.1,0.028463307,0.035106967,0,0,0,0.582745287,85.3666461,68.90093643,22.36390844,6.971099583,7285.975073,5623.905862,2079.796767,0.889784946,RandomForestClassifier,0,2,1,1,1
72-USPS.csv,7292,8.894533136,256,5.545177444,10,256,0,0,2.269537792,0,0,0.163878223,0.074328031,0.1,0.028463307,0.035106967,0,0,0,0.582745287,85.3666461,68.90093643,22.36390844,6.971099583,7285.975073,5623.905862,2079.796767,0.153225806,LogisticRegression,1,7,0,0,0
72-USPS.csv,7292,8.894533136,256,5.545177444,10,256,0,0,2.269537792,0,0,0.163878223,0.074328031,0.1,0.028463307,0.035106967,0,0,0,0.582745287,85.3666461,68.90093643,22.36390844,6.971099583,7285.975073,5623.905862,2079.796767,0.782258065,DecisionTreeClassifier,2,4,1,0,0
72-USPS.csv,7292,8.894533136,256,5.545177444,10,256,0,0,2.269537792,0,0,0.163878223,0.074328031,0.1,0.028463307,0.035106967,0,0,0,0.582745287,85.3666461,68.90093643,22.36390844,6.971099583,7285.975073,5623.905862,2079.796767,0.798387097,MultilayerPerceptronClassifier,3,3,1,1,1
72-USPS.csv,7292,8.894533136,256,5.545177444,10,256,0,0,2.269537792,0,0,0.163878223,0.074328031,0.1,0.028463307,0.035106967,0,0,0,0.582745287,85.3666461,68.90093643,22.36390844,6.971099583,7285.975073,5623.905862,2079.796767,0,LinearSVC,4,9,0,0,0
72-USPS.csv,7292,8.894533136,256,5.545177444,10,256,0,0,2.269537792,0,0,0.163878223,0.074328031,0.1,0.028463307,0.035106967,0,0,0,0.582745287,85.3666461,68.90093643,22.36390844,6.971099583,7285.975073,5623.905862,2079.796767,0.376146789,NaiveBayes,5,5,0,0,0
72-USPS.csv,7292,8.894533136,256,5.545177444,10,256,0,0,2.269537792,0,0,0.163878223,0.074328031,0.1,0.028463307,0.035106967,0,0,0,0.582745287,85.3666461,68.90093643,22.36390844,6.971099583,7285.975073,5623.905862,2079.796767,0,GBTClassifier,6,8,0,0,0
72-USPS.csv,7292,8.894533136,256,5.545177444,10,256,0,0,2.269537792,0,0,0.163878223,0.074328031,0.1,0.028463307,0.035106967,0,0,0,0.582745287,85.3666461,68.90093643,22.36390844,6.971099583,7285.975073,5623.905862,2079.796767,0.918682796,LDA,7,1,1,1,1
72-USPS.csv,7292,8.894533136,256,5.545177444,10,256,0,0,2.269537792,0,0,0.163878223,0.074328031,0.1,0.028463307,0.035106967,0,0,0,0.582745287,85.3666461,68.90093643,22.36390844,6.971099583,7285.975073,5623.905862,2079.796767,0.153225806,QDA,8,6,0,0,0
73-list_attr_celeba.csv,202599,12.21898393,39,3.663561646,2,0,39,1000000000,0.534868992,0,0,0.773616849,0.226383151,0.5,0.386952659,0.000192,-4554427,0,0,0,0,0,0,0,0,0,0,0.836226266,RandomForestClassifier,0,5,1,0,0
73-list_attr_celeba.csv,202599,12.21898393,39,3.663561646,2,0,39,1000000000,0.534868992,0,0,0.773616849,0.226383151,0.5,0.386952659,0.000192,-4554427,0,0,0,0,0,0,0,0,0,0,0.774104343,LogisticRegression,1,9,0,0,0
73-list_attr_celeba.csv,202599,12.21898393,39,3.663561646,2,0,39,1000000000,0.534868992,0,0,0.773616849,0.226383151,0.5,0.386952659,0.000192,-4554427,0,0,0,0,0,0,0,0,0,0,0.836646009,DecisionTreeClassifier,2,4,1,0,0
73-list_attr_celeba.csv,202599,12.21898393,39,3.663561646,2,0,39,1000000000,0.534868992,0,0,0.773616849,0.226383151,0.5,0.386952659,0.000192,-4554427,0,0,0,0,0,0,0,0,0,0,0.857089948,MultilayerPerceptronClassifier,3,1,1,1,1
73-list_attr_celeba.csv,202599,12.21898393,39,3.663561646,2,0,39,1000000000,0.534868992,0,0,0.773616849,0.226383151,0.5,0.386952659,0.000192,-4554427,0,0,0,0,0,0,0,0,0,0,0.834868275,LinearSVC,4,6,1,0,0
73-list_attr_celeba.csv,202599,12.21898393,39,3.663561646,2,0,39,1000000000,0.534868992,0,0,0.773616849,0.226383151,0.5,0.386952659,0.000192,-4554427,0,0,0,0,0,0,0,0,0,0,0.816532209,NaiveBayes,5,7,0,0,0
73-list_attr_celeba.csv,202599,12.21898393,39,3.663561646,2,0,39,1000000000,0.534868992,0,0,0.773616849,0.226383151,0.5,0.386952659,0.000192,-4554427,0,0,0,0,0,0,0,0,0,0,0.847830918,GBTClassifier,6,2,1,1,1
73-list_attr_celeba.csv,202599,12.21898393,39,3.663561646,2,0,39,1000000000,0.534868992,0,0,0.773616849,0.226383151,0.5,0.386952659,0.000192,-4554427,0,0,0,0,0,0,0,0,0,0,0.844843337,LDA,7,3,1,1,1
73-list_attr_celeba.csv,202599,12.21898393,39,3.663561646,2,0,39,1000000000,0.534868992,0,0,0.773616849,0.226383151,0.5,0.386952659,0.000192,-4554427,0,0,0,0,0,0,0,0,0,0,0.793585344,QDA,8,8,0,0,0
75-ClassifyGestures.csv,11678,9.365462009,64,4.158883083,4,64,0,0,1.386280867,0,0,0.252012331,0.248587087,0.25,0.001500378,0.00548039,0,0,0,-1.121727874,0.531174404,-0.085371917,0.402520606,1.574612374,12.94140612,6.51984095,3.506946796,0.742141037,RandomForestClassifier,0,2,1,1,1
75-ClassifyGestures.csv,11678,9.365462009,64,4.158883083,4,64,0,0,1.386280867,0,0,0.252012331,0.248587087,0.25,0.001500378,0.00548039,0,0,0,-1.121727874,0.531174404,-0.085371917,0.402520606,1.574612374,12.94140612,6.51984095,3.506946796,0.246813934,LogisticRegression,1,7,0,0,0
75-ClassifyGestures.csv,11678,9.365462009,64,4.158883083,4,64,0,0,1.386280867,0,0,0.252012331,0.248587087,0.25,0.001500378,0.00548039,0,0,0,-1.121727874,0.531174404,-0.085371917,0.402520606,1.574612374,12.94140612,6.51984095,3.506946796,0.613423959,DecisionTreeClassifier,2,3,0,1,0
75-ClassifyGestures.csv,11678,9.365462009,64,4.158883083,4,64,0,0,1.386280867,0,0,0.252012331,0.248587087,0.25,0.001500378,0.00548039,0,0,0,-1.121727874,0.531174404,-0.085371917,0.402520606,1.574612374,12.94140612,6.51984095,3.506946796,0.596006797,MultilayerPerceptronClassifier,3,4,0,0,0
75-ClassifyGestures.csv,11678,9.365462009,64,4.158883083,4,64,0,0,1.386280867,0,0,0.252012331,0.248587087,0.25,0.001500378,0.00548039,0,0,0,-1.121727874,0.531174404,-0.085371917,0.402520606,1.574612374,12.94140612,6.51984095,3.506946796,0,LinearSVC,4,9,0,0,0
75-ClassifyGestures.csv,11678,9.365462009,64,4.158883083,4,64,0,0,1.386280867,0,0,0.252012331,0.248587087,0.25,0.001500378,0.00548039,0,0,0,-1.121727874,0.531174404,-0.085371917,0.402520606,1.574612374,12.94140612,6.51984095,3.506946796,0.249356223,NaiveBayes,5,6,0,0,0
75-ClassifyGestures.csv,11678,9.365462009,64,4.158883083,4,64,0,0,1.386280867,0,0,0.252012331,0.248587087,0.25,0.001500378,0.00548039,0,0,0,-1.121727874,0.531174404,-0.085371917,0.402520606,1.574612374,12.94140612,6.51984095,3.506946796,0,GBTClassifier,6,8,0,0,0
75-ClassifyGestures.csv,11678,9.365462009,64,4.158883083,4,64,0,0,1.386280867,0,0,0.252012331,0.248587087,0.25,0.001500378,0.00548039,0,0,0,-1.121727874,0.531174404,-0.085371917,0.402520606,1.574612374,12.94140612,6.51984095,3.506946796,0.355564996,LDA,7,5,0,0,0
75-ClassifyGestures.csv,11678,9.365462009,64,4.158883083,4,64,0,0,1.386280867,0,0,0.252012331,0.248587087,0.25,0.001500378,0.00548039,0,0,0,-1.121727874,0.531174404,-0.085371917,0.402520606,1.574612374,12.94140612,6.51984095,3.506946796,0.872557349,QDA,8,1,1,1,1
76-Handwriting.csv,3196,8.069655307,51,3.931825633,2,51,0,0,0.691797696,0,0,0.525969962,0.474030038,0.5,0.036727073,0.015957447,0,0,0,1.085305581,10.41370894,2.62473902,2.048211546,0.775667193,123.452945,13.55909735,25.87365062,0.834890966,RandomForestClassifier,0,1,1,1,1
76-Handwriting.csv,3196,8.069655307,51,3.931825633,2,51,0,0,0.691797696,0,0,0.525969962,0.474030038,0.5,0.036727073,0.015957447,0,0,0,1.085305581,10.41370894,2.62473902,2.048211546,0.775667193,123.452945,13.55909735,25.87365062,0.548286604,LogisticRegression,1,9,0,0,0
76-Handwriting.csv,3196,8.069655307,51,3.931825633,2,51,0,0,0.691797696,0,0,0.525969962,0.474030038,0.5,0.036727073,0.015957447,0,0,0,1.085305581,10.41370894,2.62473902,2.048211546,0.775667193,123.452945,13.55909735,25.87365062,0.785046729,DecisionTreeClassifier,2,6,1,0,0
76-Handwriting.csv,3196,8.069655307,51,3.931825633,2,51,0,0,0.691797696,0,0,0.525969962,0.474030038,0.5,0.036727073,0.015957447,0,0,0,1.085305581,10.41370894,2.62473902,2.048211546,0.775667193,123.452945,13.55909735,25.87365062,0.819314642,MultilayerPerceptronClassifier,3,2,1,1,1
76-Handwriting.csv,3196,8.069655307,51,3.931825633,2,51,0,0,0.691797696,0,0,0.525969962,0.474030038,0.5,0.036727073,0.015957447,0,0,0,1.085305581,10.41370894,2.62473902,2.048211546,0.775667193,123.452945,13.55909735,25.87365062,0.795950156,LinearSVC,4,5,1,0,0
76-Handwriting.csv,3196,8.069655307,51,3.931825633,2,51,0,0,0.691797696,0,0,0.525969962,0.474030038,0.5,0.036727073,0.015957447,0,0,0,1.085305581,10.41370894,2.62473902,2.048211546,0.775667193,123.452945,13.55909735,25.87365062,0.632872504,NaiveBayes,5,8,0,0,0
76-Handwriting.csv,3196,8.069655307,51,3.931825633,2,51,0,0,0.691797696,0,0,0.525969962,0.474030038,0.5,0.036727073,0.015957447,0,0,0,1.085305581,10.41370894,2.62473902,2.048211546,0.775667193,123.452945,13.55909735,25.87365062,0.802180685,GBTClassifier,6,3,1,1,1
76-Handwriting.csv,3196,8.069655307,51,3.931825633,2,51,0,0,0.691797696,0,0,0.525969962,0.474030038,0.5,0.036727073,0.015957447,0,0,0,1.085305581,10.41370894,2.62473902,2.048211546,0.775667193,123.452945,13.55909735,25.87365062,0.795950156,LDA,7,4,1,0,0
76-Handwriting.csv,3196,8.069655307,51,3.931825633,2,51,0,0,0.691797696,0,0,0.525969962,0.474030038,0.5,0.036727073,0.015957447,0,0,0,1.085305581,10.41370894,2.62473902,2.048211546,0.775667193,123.452945,13.55909735,25.87365062,0.724299065,QDA,8,7,0,0,0
